id,0,1,2
00005a3efe934a19adc0b69b05faeae7,0.85463658,0.144762194,0.0006012388820000001
0009dc82c41341d794837271d4dbff5f,0.00166741156,0.718827604,0.27950497399999996
000f3763b6074588817c9ab90a22a814,0.00221136949,0.8977909319999999,0.09999766886
00117934dbe240068c95b6d04b08eea7,0.00338218199,0.985873666,0.010744142080000001
0014cef5ccfa43b3a6b20162a03763fa,0.0613455174,0.3127569348,0.625897518
0015fb20dbd54d249a50559789f43c52,0.643890758,0.35373857379999996,0.002370650532
002a0b77fded4ae1abaa8ed9f2ad0824,0.9976368999999999,0.002211677352,0.00015141498299999997
002c023ddb7343fdb8b3652ace2ded15,0.017396682304,0.39099561000000005,0.591607714
002daa98e1b240679212a1b7a0402996,0.004661161975999999,0.25379053900000004,0.7415483279999999
00305089bee5422ca2423176c448e91a,0.000673790092,0.013079579800000001,0.9862465999999999
00326db52586478f80d3c23908b32c69,0.00942019392,0.987735888,0.002843879008
0035484c19a94cbb96d9e552cfddf43d,8.278727140000001e-05,0.011615693360000002,0.988301522
00369ae2c2d94f28a0912d6166e05ef3,0.0016621282279999999,0.009510902,0.9888269919999999
004034b54f0340f7b3fa5265c5921ba2,0.00024759781680000004,0.02793856902,0.9718138380000001
0046be86e6a14b30ae7aa09b5a61bace,0.193278913,0.8047211160000001,0.0019999908
005602f337e44d1f96afecc6c65b8a66,0.0008056985339999999,0.7242063220000001,0.274987962
00562b5dfb8a4e4db3a958cd3488583a,0.870889378,0.1284466309,0.0006639780300000001
0066cf2839b943689cc059e775be6ec4,0.0005934328714000001,0.996556718,0.00284983458
006789970e694f82a62a72f85c16dc48,0.002082786484,0.9955595660000001,0.0023576317
0068ad4e79c140cfa9e2534415bb9134,5.2540829399999996e-05,0.0154226092,0.9845248819999999
0073c20837eb406dbe4c497015e1ccea,0.002280394176,0.9922662579999999,0.0054533595
007da0014e584743b1ffbbddc4376520,0.001436171,0.9950391160000001,0.0035246732999999995
008e5bbd2bc548e4bd0948f64cd881c3,0.00013813979074,0.01238315436,0.9874786999999999
00902cb2409b4ea5a0cf3f43e53bb5bb,0.00033553023200000006,0.0228580944,0.9768064000000001
009bbefa36bf48c7b6f54423b9e16675,8.29279252e-05,0.01423827412,0.9856787840000001
009f3de0b6e6485197526d6672d3b4d3,6.108621746e-05,0.007798346260000001,0.9921405620000001
00a9e3be90544e748c117ff8e364369e,0.97617451,0.023674043500000002,0.000151451808
00cca63aee8e4af5a60fbbfa9d3fbb68,0.0029926666659999997,0.9757826600000001,0.021224694659999998
00e0421bb7e94477bc9eec08e5c4af65,0.001673675012,0.0443353744,0.953990964
00f3ff6192094cdbb0ba23cd0f443ebc,0.000708341458,0.04617150820000001,0.953120178
00f70776dd6c407a8c9e8924c0f7cdb9,0.056198839800000004,0.8550610160000001,0.08874017380000002
00fa4c4c1fac42a3ac758b02266dc97e,0.0010592000884000002,0.0800025902,0.9189382140000001
01050f001aa543f79544021a58578ffa,0.034131798,0.93130687,0.0345613314
012e9533b8f544a8a36f24dcdc0df7ac,0.0005246497763999999,0.9537858720000001,0.04568949900000001
013714ba1e7b4c069bf18b5e9ad214fe,0.0140099643,0.940650532,0.0453394925
013b273f0512428d94b30c7256858ffc,0.0007025042917999999,0.046113927000000006,0.9531835599999998
013b4d9b68984824aea96b5e5d7cc140,0.6134123186,0.386134301,0.000453384766
013d2f5b15bf4bcaa29239ef7b1c1d8e,0.00552697986,0.99362354,0.000849444846
013ea9bac7354b11a792826d9f7cde6f,0.1059227996,0.2693537824,0.6247234239999999
014463a583a94fcfa61c3af185ad8d55,0.0003678049624,0.0327571462,0.96687506
0144ad745448456b9099483a0956f3af,0.0031423631500000003,0.988755938,0.00810170696
01458ff5d3704ace8c4fd5b4716cbfcf,0.003574925454,0.6367684120000001,0.359656683
015353d2fefb4761bcc86af0b0866917,0.00041691045399999997,0.0176115485,0.98197152
015bedbe1b4347618b6705f3e1c1c2a3,0.0012119878000000001,0.588030508,0.4107574994
016120c239f547ea8881ab632ddd03bb,0.932001454,0.06725421674000001,0.000744310206
01748ddc019c4e14b7476c9bf9b371d0,0.0045924534999999995,0.9939433679999999,0.0014641603800000002
017e91d75654466e8d471653f84b1c79,0.0002862961102,0.9809010560000001,0.018812648320000003
0191771b781d44d984954e214d5b062f,0.003505453992,0.773378884,0.223115658
0191d6be2e8a402db2580d189b37feaf,0.00047498093,0.08767395508,0.911851046
01a2558ca6724dd6b6a12bbf03c9404b,0.00024965549860000004,0.006626968299999999,0.993123376
01a4a1b49b334171abfe6fa776e5e32a,0.0065372856399999995,0.9862302380000001,0.0072325101
01ad9dc8231d44f5917eea31fac340ad,0.00147261956,0.055876435800000006,0.942650934
01c355a3dc924c9c95e2bc4b667dcdd4,0.0001037616224,0.0749824104,0.9249138200000001
01c36b12fbef44ab9fa6c7b24845085e,0.0016614419400000002,0.8326564519999999,0.1656821288
01c45e1e15b94dbeaefd915bd6c8fc22,0.001049654276,0.9919111519999999,0.007039176719999999
01c8a2a3aac942c9a1ba41f0bf09593d,0.001214117278,0.9978622439999999,0.000923580252
01cbc0a92e604efb889be4a7df8ec594,0.53533502,0.462717928,0.0019470889099999999
01cf4f5ca5524bd69d86b13308688295,4.4644134799999994e-05,0.00821390788,0.991741432
01d346d004d04e0a89a56027dcb05994,0.37375701400000005,0.621657804,0.0045851649999999996
01e0b7945b6f42658a871bb9b902796a,0.000106793513,0.00506870952,0.9948244879999999
